:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: FINE KNOB
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
0.634,58,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.37,1,1,1,1,1,1,1
0.651,59,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.651,60,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
0.667,61,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.31,1,1,1,1,1,1,1
0.684,62,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.36,1,1,1,1,1,1,1
0.734,63,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.37,1,1,1,1,1,1,1
0.751,64,1.89,-1.11,0.00,2.55,-0.09,0.00,2.49,2.37,1,1,1,1,1,1,1
0.751,65,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
0.784,66,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.39,1,1,1,1,1,1,1
0.801,67,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.801,68,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.40,1,1,1,1,1,1,1
0.818,69,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.818,70,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.38,1,1,1,1,1,1,1
0.818,71,1.89,-1.11,0.00,2.55,-0.09,0.00,2.47,2.37,1,1,1,1,1,1,1
0.818,72,1.89,-1.11,0.00,2.55,-0.09,0.00,2.48,2.39,1,1,1,1,1,1,1
0.834,73,1.89,-1.11,0.00,2.55,-0.09,0.00,2.46,2.38,1,1,1,1,1,1,1
