:Device: HC-V1
:Location: 1234
:User: 1234
:Mechanism: GRIP
Timestamp,PacketNumber,Force1,Force2,Angle1,Angle2,Angle3,Angle4,Distance1,Distance2,Button1,Button2,Button3,Button4,Button5,Button6,Button7
0.616,57,1.89,-1.11,45.44,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.633,58,1.89,-1.11,45.79,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.633,59,1.89,-1.11,46.14,-1.67,0.26,-0.35,2.48,2.38,1,1,1,1,1,1,1
0.649,60,1.89,-1.11,46.67,-1.67,0.26,-0.35,2.41,2.33,1,1,1,1,1,1,1
0.666,61,1.89,-1.11,47.11,-1.67,0.26,-0.35,2.48,2.35,1,1,1,1,1,1,1
0.682,62,1.89,-1.11,47.64,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
0.682,63,1.89,-1.11,48.16,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
0.716,64,1.89,-1.11,48.78,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
0.716,65,1.89,-1.11,49.39,-1.67,0.26,-0.35,2.46,2.36,1,1,1,1,1,1,1
0.716,66,1.89,-1.11,50.10,-1.67,0.26,-0.35,2.42,2.28,1,1,1,1,1,1,1
0.733,67,1.89,-1.11,50.80,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.749,68,1.89,-1.11,51.68,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.749,69,1.89,-1.11,52.56,-1.67,0.26,-0.35,2.47,2.35,1,1,1,1,1,1,1
0.766,70,1.89,-1.11,53.61,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.782,71,1.89,-1.11,54.58,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.782,72,1.90,-1.11,55.46,-1.67,0.26,-0.35,2.43,2.25,1,1,1,1,1,1,1
0.799,73,1.90,-1.11,56.34,-1.67,0.26,-0.35,2.48,2.34,1,1,1,1,1,1,1
0.816,74,1.90,-1.11,57.13,-1.67,0.26,-0.35,2.46,2.34,1,1,1,1,1,1,1
0.832,75,1.90,-1.11,57.83,-1.67,0.26,-0.35,2.47,2.37,1,1,1,1,1,1,1
0.832,76,1.90,-1.11,58.54,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.882,77,1.90,-1.11,59.24,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.899,78,1.90,-1.11,59.94,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.916,79,1.90,-1.11,60.73,-1.67,0.26,-0.35,2.46,2.33,1,1,1,1,1,1,1
0.916,80,1.90,-1.11,61.61,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.916,81,1.90,-1.11,62.58,-1.67,0.26,-0.35,2.46,2.37,1,1,1,1,1,1,1
0.916,82,1.90,-1.11,63.54,-1.67,0.26,-0.35,2.46,2.38,1,1,1,1,1,1,1
0.916,83,1.90,-1.11,64.51,-1.67,0.26,-0.35,2.47,2.38,1,1,1,1,1,1,1
0.916,84,1.90,-1.11,65.48,-1.67,0.26,-0.35,2.47,2.39,1,1,1,1,1,1,1
